Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
33000,KLM1973,95,"51.791107,8.563844",497,1529307152,2018-06-18Z
33000,KLM1973,93,"51.806267,8.329638",496,1529307087,2018-06-18Z
32575,KLM1973,96,"51.820881,8.13515",495,1529307024,2018-06-18Z
31250,KLM1973,96,"51.834919,7.92552",497,1529306963,2018-06-18Z
29575,KLM1973,106,"51.862751,7.67492",510,1529306896,2018-06-18Z
27700,KLM1973,106,"51.90852,7.43271",514,1529306831,2018-06-18Z
25525,KLM1973,106,"51.95644,7.18318",526,1529306766,2018-06-18Z
25000,KLM1973,103,"51.994148,6.94987",515,1529306701,2018-06-18Z
24000,KLM1973,104,"52.031021,6.71775",514,1529306640,2018-06-18Z
22550,KLM1973,103,"52.069279,6.48193",496,1529306575,2018-06-18Z
20775,KLM1973,104,"52.107922,6.23992",483,1529306511,2018-06-18Z
18875,KLM1973,104,"52.13974,6.04164",475,1529306450,2018-06-18Z
17700,KLM1973,104,"52.159641,5.91386",468,1529306415,2018-06-18Z
16850,KLM1973,103,"52.177139,5.79945",450,1529306381,2018-06-18Z
15900,KLM1973,103,"52.191879,5.70503",441,1529306349,2018-06-18Z
14275,KLM1973,109,"52.217831,5.57666",434,1529306310,2018-06-18Z
13875,KLM1973,105,"52.22356,5.54871",433,1529306300,2018-06-18Z
13225,KLM1973,97,"52.232029,5.48569",419,1529306279,2018-06-18Z
12025,KLM1973,95,"52.2388,5.37437",398,1529306245,2018-06-18Z
11775,KLM1973,93,"52.240311,5.34485",387,1529306234,2018-06-18Z
11275,KLM1973,92,"52.242409,5.30169",376,1529306220,2018-06-18Z
10825,KLM1973,92,"52.243969,5.25459",360,1529306205,2018-06-18Z
10500,KLM1973,93,"52.244968,5.21976",344,1529306189,2018-06-18Z
10200,KLM1973,93,"52.246311,5.18188",325,1529306175,2018-06-18Z
9675,KLM1973,94,"52.24773,5.14847",311,1529306160,2018-06-18Z
8800,KLM1973,93,"52.249241,5.11108",311,1529306145,2018-06-18Z
8125,KLM1973,90,"52.250381,5.07828",305,1529306130,2018-06-18Z
7650,KLM1973,90,"52.25098,5.05531",303,1529306119,2018-06-18Z
6900,KLM1973,90,"52.251572,5.0193",295,1529306105,2018-06-18Z
6000,KLM1973,91,"52.251942,4.9881",297,1529306089,2018-06-18Z
5125,KLM1973,90,"52.252441,4.95232",295,1529306075,2018-06-18Z
4650,KLM1973,90,"52.252899,4.93004",289,1529306065,2018-06-18Z
4300,KLM1973,90,"52.253262,4.91065",280,1529306055,2018-06-18Z
3800,KLM1973,90,"52.253769,4.88986",273,1529306045,2018-06-18Z
3450,KLM1973,90,"52.254051,4.87754",274,1529306039,2018-06-18Z
2600,KLM1973,91,"52.25491,4.84634",273,1529306024,2018-06-18Z
2375,KLM1973,91,"52.25565,4.82635",256,1529306014,2018-06-18Z
2200,KLM1973,109,"52.257061,4.80797",236,1529306005,2018-06-18Z
2025,KLM1973,128,"52.261551,4.79309",209,1529305995,2018-06-18Z
1800,KLM1973,151,"52.268188,4.7831",183,1529305985,2018-06-18Z
925,KLM1973,183,"52.284542,4.776542",166,1529305964,2018-06-18Z
325,KLM1973,183,"52.293945,4.777562",167,1529305953,2018-06-18Z
50,KLM1973,183,"52.298691,4.778111",168,1529305945,2018-06-18Z
0,KLM1973,182,"52.30975,4.779151",130,1529305929,2018-06-18Z
0,KLM1973,182,"52.316254,4.779739",88,1529305918,2018-06-18Z
0,KLM1973,182,"52.319721,4.780025",38,1529305906,2018-06-18Z
0,KLM1973,39,"52.321259,4.779583",17,1529305861,2018-06-18Z
0,KLM1973,39,"52.321224,4.779072",15,1529305849,2018-06-18Z
0,KLM1973,39,"52.32098,4.778523",12,1529305828,2018-06-18Z
0,KLM1973,39,"52.32077,4.778248",10,1529305811,2018-06-18Z
0,KLM1973,42,"52.320419,4.777758",21,1529305793,2018-06-18Z
0,KLM1973,33,"52.320225,4.777463",30,1529305785,2018-06-18Z
0,KLM1973,2,"52.319515,4.777107",34,1529305776,2018-06-18Z
0,KLM1973,5,"52.319057,4.777051",33,1529305767,2018-06-18Z
0,KLM1973,2,"52.318497,4.776993",33,1529305758,2018-06-18Z
0,KLM1973,50,"52.316792,4.775696",18,1529305732,2018-06-18Z
0,KLM1973,334,"52.315578,4.775188",21,1529305717,2018-06-18Z
0,KLM1973,320,"52.315079,4.775698",22,1529305711,2018-06-18Z
0,KLM1973,345,"52.31424,4.776404",22,1529305701,2018-06-18Z
0,KLM1973,5,"52.313038,4.776478",22,1529305691,2018-06-18Z
0,KLM1973,2,"52.31179,4.776344",22,1529305678,2018-06-18Z
0,KLM1973,2,"52.310074,4.776169",23,1529305662,2018-06-18Z
0,KLM1973,2,"52.30925,4.776115",21,1529305653,2018-06-18Z
0,KLM1973,2,"52.308403,4.77602",18,1529305645,2018-06-18Z
0,KLM1973,2,"52.307911,4.775982",16,1529305639,2018-06-18Z
0,KLM1973,2,"52.307411,4.775933",33,1529305631,2018-06-18Z
0,KLM1973,39,"52.306686,4.775715",33,1529305622,2018-06-18Z
0,KLM1973,75,"52.306469,4.775219",34,1529305614,2018-06-18Z
0,KLM1973,56,"52.304901,4.770222",15,1529305570,2018-06-18Z
